index,aria-level,title,id,href,parent,l0_id,l1_id,l2_id,l3_id,l4_id,l5_id,l6_id,l7_id,l0_title,l1_title,l2_title,l3_title,l4_title,l5_title,l6_title,l7_title
2288,4,Comparing Contacts to Multiple Accounts to Other Options,shared_contacts_comparison_leaf,/s/articleView?id=sf.shared_contacts_comparison.htm&language=en_US&type=5,shared_contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,shared_contacts_overview_leaf,shared_contacts_comparison_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contacts to Multiple Accounts,Comparing Contacts to Multiple Accounts to Other Options,,,
2289,4,Set Up Contacts to Multiple Accounts,shared_contacts_set_up_leaf,/s/articleView?id=sf.shared_contacts_set_up.htm&language=en_US&type=5,shared_contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,shared_contacts_overview_leaf,shared_contacts_set_up_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contacts to Multiple Accounts,Set Up Contacts to Multiple Accounts,,,
2290,4,Account Contact Relationship Fields,account_contact_relationship_fields_leaf,/s/articleView?id=sf.account_contact_relationship_fields.htm&language=en_US&type=5,shared_contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,shared_contacts_overview_leaf,account_contact_relationship_fields_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contacts to Multiple Accounts,Account Contact Relationship Fields,,,
2291,4,Create Custom Report Types for Account Contact Relationships,shared_contacts_custom_report_types_leaf,/s/articleView?id=sf.shared_contacts_custom_report_types.htm&language=en_US&type=5,shared_contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,shared_contacts_overview_leaf,shared_contacts_custom_report_types_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contacts to Multiple Accounts,Create Custom Report Types for Account Contact Relationships,,,
2292,4,Validation Rules for Account Contact Relationships,account_contact_relationship_and_validation_rules_leaf,/s/articleView?id=sf.account_contact_relationship_and_validation_rules.htm&language=en_US&type=5,shared_contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,shared_contacts_overview_leaf,account_contact_relationship_and_validation_rules_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contacts to Multiple Accounts,Validation Rules for Account Contact Relationships,,,
2293,4,Create and Edit Relationships Between Contacts and Accounts,shared_contacts_create_and_edit_leaf,/s/articleView?id=sf.shared_contacts_create_and_edit.htm&language=en_US&type=5,shared_contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,shared_contacts_overview_leaf,shared_contacts_create_and_edit_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contacts to Multiple Accounts,Create and Edit Relationships Between Contacts and Accounts,,,
2294,4,Considerations for Relating a Contact to Multiple Accounts,shared_contacts_considerations_leaf,/s/articleView?id=sf.shared_contacts_considerations.htm&language=en_US&type=5,shared_contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,shared_contacts_overview_leaf,shared_contacts_considerations_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contacts to Multiple Accounts,Considerations for Relating a Contact to Multiple Accounts,,,
2302,3,Contact Roles,sales_core_contact_roles_leaf,/s/articleView?id=sf.sales_core_contact_roles.htm&language=en_US&type=5,contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_contact_roles_leaf,,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contact Roles,,,,
2303,4,Set Up Contact Roles,contactroles_define_leaf,/s/articleView?id=sf.contactroles_define.htm&language=en_US&type=5,sales_core_contact_roles_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_contact_roles_leaf,contactroles_define_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contact Roles,Set Up Contact Roles,,,
2304,4,Add and Manage Contact Roles,contactroles_add_leaf,/s/articleView?id=sf.contactroles_add.htm&language=en_US&type=5,sales_core_contact_roles_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_contact_roles_leaf,contactroles_add_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contact Roles,Add and Manage Contact Roles,,,
2305,5,Add and Manage Contact Roles in Lightning Experience,contactroles_add_lex_leaf,/s/articleView?id=sf.contactroles_add_lex.htm&language=en_US&type=5,contactroles_add_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_contact_roles_leaf,contactroles_add_leaf,contactroles_add_lex_leaf,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contact Roles,Add and Manage Contact Roles,Add and Manage Contact Roles in Lightning Experience,,
2306,5,Add and Manage Contact Roles in Salesforce Classic,contactroles_add_cex_leaf,/s/articleView?id=sf.contactroles_add_cex.htm&language=en_US&type=5,contactroles_add_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_contact_roles_leaf,contactroles_add_leaf,contactroles_add_cex_leaf,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contact Roles,Add and Manage Contact Roles,Add and Manage Contact Roles in Salesforce Classic,,
2307,5,Considerations for Using Contact Roles,contactroles_leaf,/s/articleView?id=sf.contactroles.htm&language=en_US&type=5,contactroles_add_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_contact_roles_leaf,contactroles_add_leaf,contactroles_leaf,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contact Roles,Add and Manage Contact Roles,Considerations for Using Contact Roles,,
2311,4,Contact Role Fields,contactroles_fields_leaf,/s/articleView?id=sf.contactroles_fields.htm&language=en_US&type=5,sales_core_contact_roles_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_contact_roles_leaf,contactroles_fields_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Contact Roles,Contact Role Fields,,,
2321,3,Opportunity Contact Roles,sales_core_opp_contact_roles_leaf,/s/articleView?id=sf.sales_core_opp_contact_roles.htm&language=en_US&type=5,contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,,,,
2322,4,Set Up and Customize Opportunity Contact Roles,sales_core_opp_contact_setup_leaf,/s/articleView?id=sf.sales_core_opp_contact_setup.htm&language=en_US&type=5,sales_core_opp_contact_roles_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,sales_core_opp_contact_setup_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,Set Up and Customize Opportunity Contact Roles,,,
2323,5,Set Up and Customize Opportunity Contact Roles in Lightning Experience,sales_core_opp_contact_setup_customize_lex_leaf,/s/articleView?id=sf.sales_core_opp_contact_setup_customize_lex.htm&language=en_US&type=5,sales_core_opp_contact_setup_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,sales_core_opp_contact_setup_leaf,sales_core_opp_contact_setup_customize_lex_leaf,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,Set Up and Customize Opportunity Contact Roles,Set Up and Customize Opportunity Contact Roles in Lightning Experience,,
2324,5,Considerations for Customizing Opportunity Contact Roles,sales_core_opp_contact_roles_considerations_customization_leaf,/s/articleView?id=sf.sales_core_opp_contact_roles_considerations_customization.htm&language=en_US&type=5,sales_core_opp_contact_setup_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,sales_core_opp_contact_setup_leaf,sales_core_opp_contact_roles_considerations_customization_leaf,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,Set Up and Customize Opportunity Contact Roles,Considerations for Customizing Opportunity Contact Roles,,
2325,5,Set Up Opportunity Contact Roles in Salesforce Classic,sales_core_opp_contact_setup_classic_leaf,/s/articleView?id=sf.sales_core_opp_contact_setup_classic.htm&language=en_US&type=5,sales_core_opp_contact_setup_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,sales_core_opp_contact_setup_leaf,sales_core_opp_contact_setup_classic_leaf,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,Set Up and Customize Opportunity Contact Roles,Set Up Opportunity Contact Roles in Salesforce Classic,,
2329,4,Add and Manage Opportunity Contact Roles,sales_core_opp_contact_add_manage_leaf,/s/articleView?id=sf.sales_core_opp_contact_add_manage.htm&language=en_US&type=5,sales_core_opp_contact_roles_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,sales_core_opp_contact_add_manage_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,Add and Manage Opportunity Contact Roles,,,
2330,4,Guidelines for Using Opportunity Contact Roles,sales_core_opp_contact_guidelines_leaf,/s/articleView?id=sf.sales_core_opp_contact_guidelines.htm&language=en_US&type=5,sales_core_opp_contact_roles_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,sales_core_opp_contact_guidelines_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,Guidelines for Using Opportunity Contact Roles,,,
2331,4,Opportunity Contact Role Fields,sales_core_opp_contact_roles_fields_leaf,/s/articleView?id=sf.sales_core_opp_contact_roles_fields.htm&language=en_US&type=5,sales_core_opp_contact_roles_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,sales_core_opp_contact_roles_leaf,sales_core_opp_contact_roles_fields_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Opportunity Contact Roles,Opportunity Contact Role Fields,,,
2342,3,Things to Know About Contacts,contacts_supplemental_leaf,/s/articleView?id=sf.contacts_supplemental.htm&language=en_US&type=5,contacts_overview_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,contacts_supplemental_leaf,,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Things to Know About Contacts,,,,
2343,4,Considerations for Changing the Account for Contacts,contacts_details_leaf,/s/articleView?id=sf.contacts_details.htm&language=en_US&type=5,contacts_supplemental_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,contacts_supplemental_leaf,contacts_details_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Things to Know About Contacts,Considerations for Changing the Account for Contacts,,,
2344,4,Considerations for Using Contact Hierarchy in Lightning Experience,contacts_hierarchy_considerations_lex_leaf,/s/articleView?id=sf.contacts_hierarchy_considerations_lex.htm&language=en_US&type=5,contacts_supplemental_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,contacts_supplemental_leaf,contacts_hierarchy_considerations_lex_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Things to Know About Contacts,Considerations for Using Contact Hierarchy in Lightning Experience,,,
2345,4,Contacts: What’s Different or Not Available in the Salesforce Mobile App,contacts_limits_mobile_sf1_leaf,/s/articleView?id=sf.contacts_limits_mobile_sf1.htm&language=en_US&type=5,contacts_supplemental_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,contacts_supplemental_leaf,contacts_limits_mobile_sf1_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Things to Know About Contacts,Contacts: What’s Different or Not Available in the Salesforce Mobile App,,,
2346,4,Contact Fields,contacts_fields_leaf,/s/articleView?id=sf.contacts_fields.htm&language=en_US&type=5,contacts_supplemental_leaf,sales_core_leaf,sales_core_manage_accounts_contacts_leaf,contacts_overview_leaf,contacts_supplemental_leaf,contacts_fields_leaf,,,,Sales Cloud Basics,Manage Accounts and Contacts,Contacts,Things to Know About Contacts,Contact Fields,,,
2951,1,Showing Customers and Prospects on a Map,sales_core_salesforce_maps_lite_leaf,/s/articleView?id=sf.sales_core_salesforce_maps_lite.htm&language=en_US&type=5,sales_core_leaf,sales_core_leaf,sales_core_salesforce_maps_lite_leaf,,,,,,,Sales Cloud Basics,Showing Customers and Prospects on a Map,,,,,,
2952,2,Before You Turn On Salesforce Maps Lite,sales_core_salesforce_maps_lite_considerations_leaf,/s/articleView?id=sf.sales_core_salesforce_maps_lite_considerations.htm&language=en_US&type=5,sales_core_salesforce_maps_lite_leaf,sales_core_leaf,sales_core_salesforce_maps_lite_leaf,sales_core_salesforce_maps_lite_considerations_leaf,,,,,,Sales Cloud Basics,Showing Customers and Prospects on a Map,Before You Turn On Salesforce Maps Lite,,,,,
2953,2,Visualize Customers and Prospects on a Map,sales_core_salesforce_maps_lite_turn_on_leaf,/s/articleView?id=sf.sales_core_salesforce_maps_lite_turn_on.htm&language=en_US&type=5,sales_core_salesforce_maps_lite_leaf,sales_core_leaf,sales_core_salesforce_maps_lite_leaf,sales_core_salesforce_maps_lite_turn_on_leaf,,,,,,Sales Cloud Basics,Showing Customers and Prospects on a Map,Visualize Customers and Prospects on a Map,,,,,
2954,2,Resolve Latitude and Longitude Discrepancies,sales_core_salesforce_maps_lite_latitude_longitude_leaf,/s/articleView?id=sf.sales_core_salesforce_maps_lite_latitude_longitude.htm&language=en_US&type=5,sales_core_salesforce_maps_lite_leaf,sales_core_leaf,sales_core_salesforce_maps_lite_leaf,sales_core_salesforce_maps_lite_latitude_longitude_leaf,,,,,,Sales Cloud Basics,Showing Customers and Prospects on a Map,Resolve Latitude and Longitude Discrepancies,,,,,
2958,1,Manage a Sales Team,sales_core_manage_sales_team_leaf,/s/articleView?id=sf.sales_core_manage_sales_team.htm&language=en_US&type=5,sales_core_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,,,,,,,Sales Cloud Basics,Manage a Sales Team,,,,,,
2959,2,Revenue Intelligence,revenue_intelligence_leaf,/s/articleView?id=sf.revenue_intelligence.htm&language=en_US&type=5,sales_core_manage_sales_team_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,,,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,,,,,
2960,3,Set Up Revenue Intelligence,revenue_intelligence_setup_main_leaf,/s/articleView?id=sf.revenue_intelligence_setup_main.htm&language=en_US&type=5,revenue_intelligence_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,,,,
2961,4,Considerations for Setting up Revenue Insights,revenue_insights_considerations_leaf,/s/articleView?id=sf.revenue_insights_considerations.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_insights_considerations_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,Considerations for Setting up Revenue Insights,,,
2962,4,Revenue Insights Assets,revenue_insights_assets_leaf,/s/articleView?id=sf.revenue_insights_assets.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_insights_assets_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,Revenue Insights Assets,,,
2963,4,Enable and Configure Revenue Insights,revenue_insights_setup_leaf,/s/articleView?id=sf.revenue_insights_setup.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_insights_setup_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,Enable and Configure Revenue Insights,,,
2964,4,Revenue Insights Post Installation Steps,revenue_insights_post_install_leaf,/s/articleView?id=sf.revenue_insights_post_install.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_insights_post_install_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,Revenue Insights Post Installation Steps,,,
2965,4,"Monitor, Update, and Delete Revenue Insights Apps",revenue_insights_manage_apps_leaf,/s/articleView?id=sf.revenue_insights_manage_apps.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_insights_manage_apps_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,"Monitor, Update, and Delete Revenue Insights Apps",,,
2966,4,Troubleshoot Revenue Insights Enablement,revenue_insights_troubleshoot_leaf,/s/articleView?id=sf.revenue_insights_troubleshoot.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_insights_troubleshoot_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,Troubleshoot Revenue Insights Enablement,,,
2967,4,Select Who Can Use Revenue Intelligence,revenue_intelligence_assign_users_leaf,/s/articleView?id=sf.revenue_intelligence_assign_users.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_intelligence_assign_users_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,Select Who Can Use Revenue Intelligence,,,
2968,4,Enable More Features for Revenue Intelligence,revenue_intelligence_more_features_leaf,/s/articleView?id=sf.revenue_intelligence_more_features.htm&language=en_US&type=5,revenue_intelligence_setup_main_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_intelligence_setup_main_leaf,revenue_intelligence_more_features_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Set Up Revenue Intelligence,Enable More Features for Revenue Intelligence,,,
2977,3,Revenue Insights,revenue_insights_leaf,/s/articleView?id=sf.revenue_insights.htm&language=en_US&type=5,revenue_intelligence_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,,,,
2978,4,Revenue Insights Dashboard,revenue_insights_overview_leaf,/s/articleView?id=sf.revenue_insights_overview.htm&language=en_US&type=5,revenue_insights_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_overview_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Revenue Insights Dashboard,,,
2979,5,Revenue Insights Team Tab,revenue_insights_team_leaf,/s/articleView?id=sf.revenue_insights_team.htm&language=en_US&type=5,revenue_insights_overview_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_overview_leaf,revenue_insights_team_leaf,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Revenue Insights Dashboard,Revenue Insights Team Tab,,
2980,5,Revenue Insights Sales Performance Tab,revenue_insights_sales_leaf,/s/articleView?id=sf.revenue_insights_sales.htm&language=en_US&type=5,revenue_insights_overview_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_overview_leaf,revenue_insights_sales_leaf,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Revenue Insights Dashboard,Revenue Insights Sales Performance Tab,,
2981,5,Revenue Insights Forecast Historical Trend Tab,revenue_insights_historic_trends_leaf,/s/articleView?id=sf.revenue_insights_historic_trends.htm&language=en_US&type=5,revenue_insights_overview_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_overview_leaf,revenue_insights_historic_trends_leaf,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Revenue Insights Dashboard,Revenue Insights Forecast Historical Trend Tab,,
2985,4,Sales Rep Command Center Dashboard,revenue_insights_sales_rep_leaf,/s/articleView?id=sf.revenue_insights_sales_rep.htm&language=en_US&type=5,revenue_insights_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_sales_rep_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Sales Rep Command Center Dashboard,,,
2986,4,Sales Stage Analysis Dashboard,Stage_analysis_overview_leaf,/s/articleView?id=sf.Stage_analysis_overview.htm&language=en_US&type=5,revenue_insights_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,Stage_analysis_overview_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Sales Stage Analysis Dashboard,,,
2987,5,Sales Stage Analysis Progression,Stage_analysis_use_leaf,/s/articleView?id=sf.Stage_analysis_use.htm&language=en_US&type=5,Stage_analysis_overview_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,Stage_analysis_overview_leaf,Stage_analysis_use_leaf,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Sales Stage Analysis Dashboard,Sales Stage Analysis Progression,,
2988,5,Sales Stage Analysis Conversion,Stage_analysis_conversion_leaf,/s/articleView?id=sf.Stage_analysis_conversion.htm&language=en_US&type=5,Stage_analysis_overview_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,Stage_analysis_overview_leaf,Stage_analysis_conversion_leaf,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Sales Stage Analysis Dashboard,Sales Stage Analysis Conversion,,
2991,4,Forecast Insights Dashboard,revenue_insights_forecast_insights_leaf,/s/articleView?id=sf.revenue_insights_forecast_insights.htm&language=en_US&type=5,revenue_insights_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_forecast_insights_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Forecast Insights Dashboard,,,
2992,4,Commit Calculator Dashboard,revenue_insights_commit_calculator_leaf,/s/articleView?id=sf.revenue_insights_commit_calculator.htm&language=en_US&type=5,revenue_insights_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_commit_calculator_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Commit Calculator Dashboard,,,
2993,4,Product Insights Dashboard,revenue_insights_product_insights_leaf,/s/articleView?id=sf.revenue_insights_product_insights.htm&language=en_US&type=5,revenue_insights_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,revenue_insights_leaf,revenue_insights_product_insights_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Revenue Insights,Product Insights Dashboard,,,
3010,3,Einstein Account Management,Account_discovery_leaf,/s/articleView?id=sf.Account_discovery.htm&language=en_US&type=5,revenue_intelligence_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,Account_discovery_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Einstein Account Management,,,,
3011,4,Considerations for Einstein Account Management,Acct_disc_considerations_leaf,/s/articleView?id=sf.Acct_disc_considerations.htm&language=en_US&type=5,Account_discovery_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,Account_discovery_leaf,Acct_disc_considerations_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Einstein Account Management,Considerations for Einstein Account Management,,,
3012,4,Set Up Einstein Account Management,Acct_disc_setup_leaf,/s/articleView?id=sf.Acct_disc_setup.htm&language=en_US&type=5,Account_discovery_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,Account_discovery_leaf,Acct_disc_setup_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Einstein Account Management,Set Up Einstein Account Management,,,
3013,4,Use Einstein Account Management,Acct_disc_use_leaf,/s/articleView?id=sf.Acct_disc_use.htm&language=en_US&type=5,Account_discovery_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,revenue_intelligence_leaf,Account_discovery_leaf,Acct_disc_use_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Revenue Intelligence,Einstein Account Management,Use Einstein Account Management,,,
3074,2,Pipeline Inspection,pipeline_inspection_leaf,/s/articleView?id=sf.pipeline_inspection.htm&language=en_US&type=5,sales_core_manage_sales_team_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,pipeline_inspection_leaf,,,,,,Sales Cloud Basics,Manage a Sales Team,Pipeline Inspection,,,,,
3075,3,Set Up Pipeline Inspection,pipeline_inspection_setup_parent_leaf,/s/articleView?id=sf.pipeline_inspection_setup_parent.htm&language=en_US&type=5,pipeline_inspection_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,pipeline_inspection_leaf,pipeline_inspection_setup_parent_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Pipeline Inspection,Set Up Pipeline Inspection,,,,
3076,4,Considerations for Setting Up Pipeline Inspection,pipeline_inspection_considerations_leaf,/s/articleView?id=sf.pipeline_inspection_considerations.htm&language=en_US&type=5,pipeline_inspection_setup_parent_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,pipeline_inspection_leaf,pipeline_inspection_setup_parent_leaf,pipeline_inspection_considerations_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Pipeline Inspection,Set Up Pipeline Inspection,Considerations for Setting Up Pipeline Inspection,,,
3077,4,Turn On Pipeline Inspection,pipeline_inspection_setup_enable_leaf,/s/articleView?id=sf.pipeline_inspection_setup_enable.htm&language=en_US&type=5,pipeline_inspection_setup_parent_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,pipeline_inspection_leaf,pipeline_inspection_setup_parent_leaf,pipeline_inspection_setup_enable_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Pipeline Inspection,Set Up Pipeline Inspection,Turn On Pipeline Inspection,,,
3078,4,Select Who Can Use Pipeline Inspection,pipeline_inspection_assign_users_leaf,/s/articleView?id=sf.pipeline_inspection_assign_users.htm&language=en_US&type=5,pipeline_inspection_setup_parent_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,pipeline_inspection_leaf,pipeline_inspection_setup_parent_leaf,pipeline_inspection_assign_users_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Pipeline Inspection,Set Up Pipeline Inspection,Select Who Can Use Pipeline Inspection,,,
